projectID,projectAcronym,organisationID,vatNumber,name,shortName,SME,activityType,street,postCode,city,country,nutsCode,geolocation,organizationURL,contactForm,contentUpdateDate,rcn,order,role,ecContribution,netEcContribution,totalCost,endOfParticipation,active,source_programme
101058384,RE4DY,993885960,EL093877451,ATLANTIS ENGINEERING AE,ATLANTIS ENGINEERING,true,PRC,12 KM THESSALONIKIS NEON MOU,570 01,THESSALONIKI,EL,EL522,"40.6540307,22.9494455",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/993885960/101058384,2025-09-30 15:22:18,2397188,11,participant,260750.0,260750.0,372500.0,false,,HORIZON
101058384,RE4DY,952979120,ESB85908093,ATOS IT SOLUTIONS AND SERVICES IBERIA SL,ATOS IT,false,PRC,ALBARRACIN 25,28037,MADRID,ES,ES300,"40.6065826,-3.7065333",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/952979120/101058384,2025-09-30 15:22:18,2967056,18,participant,277813.0,245849.0,0.0,false,,HORIZON
101058384,RE4DY,999851363,ESQ5350015C,UNIVERSIDAD MIGUEL HERNANDEZ DE ELCHE,UMH,false,HES,AVENIDA DE LA UNIVERSIDAD S-N,03202,ELCHE,ES,ES521,"38.2653181,-0.6988487",https://www.umh.es,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999851363/101058384,2025-09-30 15:22:18,1908565,10,participant,277075.0,277075.0,277075.0,false,,HORIZON
101058384,RE4DY,901154445,,INDUSTRY COMMONS FOUNDATION (INSAMLINGSSTIFTELSE),,false,REC,7 A CENTRALEN VASAGATAN 7,111 20,Stockholm,SE,SE110,"59.3251172,18.0710935",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/901154445/101058384,2025-09-30 15:22:18,1965950,22,participant,267500.0,267500.0,267500.0,false,,HORIZON
101058384,RE4DY,999991334,BE0419052173,KATHOLIEKE UNIVERSITEIT LEUVEN,KU Leuven,false,HES,OUDE MARKT 13,3000,LEUVEN,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101058384,2025-09-30 15:22:18,1905910,19,participant,251500.0,251500.0,251500.0,false,,HORIZON
101058384,RE4DY,999702371,LU16853659,NETCOMPANY S.A.,,false,PRC,RUE NICOLAS BOVE 2B,1253,Luxembourg,LU,LU000,"49.604838900000004,6.086305835563419",http://www.intrasoft-intl.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999702371/101058384,2025-09-30 15:22:18,1916280,20,participant,302750.0,302750.0,432500.0,false,,HORIZON
101058384,RE4DY,949704982,ESA20686150,GRUPO S 21SEC GESTION SA,S21SEC GES,false,PRC,"PARQUE EMPRESARIAL ZUATZU, EDIFICIO URGULL, 2A PLANTA,",20018,SAN SEBASTIAN,ES,ES212,"42.82612875,-1.70667225650433",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/949704982/101058384,2025-09-30 15:22:18,2972015,24,participant,266000.0,266000.0,380000.0,false,,HORIZON
101058384,RE4DY,937405091,PT513010661,NOVA ID FCT - ASSOCIACAO PARA A INOVACAO E DESENVOLVIMENTO DA FCT,NOVA ID,false,REC,CAMPUS DE CAPARICA FACULDADE DE CIENCIAS E TECNOLOGIA DA UNIVERSIDADE NOVA DE LISBOA,2829  516,Caparica,PT,PT1B0,"38.66038875,-9.205012661477987",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/937405091/101058384,2025-09-30 15:22:18,2372456,21,participant,230000.0,230000.0,230000.0,false,,HORIZON
101058384,RE4DY,900044086,CHE116304475MWST,Fraisa SA,Fraisa SA,false,PRC,Gurzelenstrasse 7,4512,Bellach,CH,CH023,"47.2094824,7.503344727698053",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/900044086/101058384,2025-09-30 15:22:18,1974885,30,associatedPartner,0.0,0.0,0.0,false,,HORIZON
101058384,RE4DY,999980373,SE556479559801,CHALMERS TEKNISKA HOGSKOLA AB,,false,HES,-,412 96,GOTEBORG,SE,SE232,"57.6743627,11.8648884",http://www.chalmers.se,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999980373/101058384,2025-09-30 15:22:18,1905553,2,participant,323750.0,323750.0,323750.0,false,,HORIZON
101058384,RE4DY,998424590,ESB61991261,DATAPIXEL SL,DATAPIXEL SL,true,PRC,CARRETERA ASUA 6,48930,GETXO,ES,ES213,"43.3479409,-3.008767",http://www.datapixel.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998424590/101058384,2025-09-30 15:22:18,1905916,12,participant,287000.0,287000.0,410000.0,false,,HORIZON
101092989,DATAMITE,998939854,PT504394029,E-REDES - DISTRIBUICAO DE ELETRICIDADE SA,E-REDES,false,PRC,RUA DOM LUIS I 12,1249-008,LISBOA,PT,PT,"38.7671924,-9.2932534",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998939854/101092989,2025-11-03 17:03:38,1924223,25,participant,452812.5,452812.5,646875.0,false,,HORIZON
101092989,DATAMITE,889769167,EE102400317,MTU AUSTRALO ALPHA LAB,AUSTRALO Alpha Lab MTÜ,true,OTH,NARVA MNT 7,10117,TALLINN,EE,EE001,"59.4612047,24.9148041",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/889769167/101092989,2025-11-03 17:03:38,1974994,11,participant,428750.0,428750.0,428750.0,false,,HORIZON
101092989,DATAMITE,944758564,DE293107796,ECLIPSE FOUNDATION EUROPE GMBH,ECL,true,PRC,BERLINER ALLEE 47,64295,DARMSTADT,DE,DE711,"49.73214085,8.61055152072792",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/944758564/101092989,2025-11-03 17:03:38,2381223,18,participant,276412.5,276412.5,394875.0,false,,HORIZON
101092989,DATAMITE,998802502,EL099785242,ETHNIKO KENTRO EREVNAS KAI TECHNOLOGIKIS ANAPTYXIS,CENTRE FOR RESEARCH AND TECHNOLOGY HELLAS CERTH,false,REC,CHARILAOU THERMI ROAD 6 KM,570 01,THERMI THESSALONIKI,EL,EL522,"40.5472188,23.0219745",https://www.certh.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998802502/101092989,2025-11-03 17:03:38,1907101,6,participant,597500.0,597500.0,597500.0,false,,HORIZON
101092989,DATAMITE,983211983,PT504873865,"GLOBAZ, S.A.",LOBA,true,PRC,LARGO LUIS DE CAMOES EDIFICIO RAINHA PISO 12,3720 232,OLIVEIRA DE AZEMEIS,PT,PT,"40.8470251,-8.48616631806483",http://www.globazgrupo.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/983211983/101092989,2025-11-03 17:03:38,1920769,20,participant,161437.5,161437.5,230625.0,false,,HORIZON
101092989,DATAMITE,989221715,,STICHTING EGI,EGI Foundation,false,OTH,SCIENCE PARK 140,1098 XG,AMSTERDAM,NL,NL32B,"52.35695685,4.95433748205789",http://www.egi.eu,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/989221715/101092989,2025-11-03 17:03:38,1938167,10,participant,471000.0,471000.0,471000.0,false,,HORIZON
101092989,DATAMITE,893711150,FI29603825,1001 LAKES OY,1001 LAKES OY,true,PRC,PORKKALANKATU 5,00180,Helsinki,FI,FI1B1,"60.1667341,24.9219909",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/893711150/101092989,2025-11-03 17:03:38,1977163,24,participant,487025.0,487025.0,695750.0,false,,HORIZON
101092989,DATAMITE,999984059,DE129515865,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,Fraunhofer,false,REC,HANSASTRASSE 27C,80686,MUNCHEN,DE,DE212,"48.1322664,11.5296222",https://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101092989,2025-11-03 17:03:38,1905912,2,participant,1111451.0,566910.0,0.0,false,,HORIZON
101092989,DATAMITE,999604110,ESG48975767,FUNDACION TECNALIA RESEARCH & INNOVATION,TECNALIA,false,REC,"PARQUE CIENTIFICO Y TECNOLOGICO DE BIZKAIA, ASTONDO BIDEA, EDIFICIO 700",48160,DERIO  BIZKAIA,ES,ES212,"43.2916949,-2.885882",http://www.tecnalia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101092989,2025-11-03 17:03:38,1905767,5,participant,681940.0,681940.0,681940.0,false,,HORIZON
101092989,DATAMITE,919489191,,INTERNATIONAL DATA SPACES EV,INTERNATIONAL DATA SPACES ASSOCIATION IDSA,false,REC,EMIL FIGGE STRASSE 80,44227,DORTMUND,DE,DEA52,"52.5205974,13.401979511988369",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/919489191/101092989,2025-11-03 17:03:38,3099713,12,participant,428125.0,428125.0,428125.0,false,,HORIZON
101092989,DATAMITE,944427794,PL7792084133,WIELKOPOLSKI OSRODEK DORADZTWA ROLNICZEGO W POZNANIU,,false,PUB,UL. SIERADZKA 29,60-163,POZNAN,PL,PL415,"52.4016269,16.9115788",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/944427794/101092989,2025-11-03 17:03:38,1953507,21,participant,205375.0,205375.0,205375.0,false,,HORIZON
101092989,DATAMITE,888362085,IE4000179IH,DYAD LABS LTD,,true,PRC,"4 MOUNT SAINT JOSEPHS VIEW, MAGAZINE ROAD",T12 R3W6,Cork,IE,IE053,,,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/888362085/101092989,2025-11-03 17:03:38,1991593,14,participant,0.0,0.0,0.0,true,,HORIZON
101092989,DATAMITE,953032082,EL094532827,DIACHEIRISTIS ELLINIKOU DIKTYOU DIANOMIS ELEKTRIKIS ENERGEIAS AE,HELLENIC ELECTRICITY DISTRIBUTION NETWORK OPERATOR (DEDDIE/HEDNO),false,PRC,PERRAIVOU 20 KALLIRROIS ODOS 5,117 43,ATHINA,EL,EL303,"37.9841493,23.7279843",https://www.deddie.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/953032082/101092989,2025-11-03 17:03:38,1942589,15,participant,199062.5,199062.5,284375.0,false,,HORIZON
101092989,DATAMITE,999548917,DE136622143,DIN DEUTSCHES INSTITUT FUER NORMUNG EV,DIN e.V.,false,OTH,BURGGRAFENSTRASSE 6,10787,BERLIN,DE,DE300,"52.5189468,13.6141854",http://www.din.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999548917/101092989,2025-11-03 17:03:38,1930232,22,participant,117740.0,117740.0,117740.0,false,,HORIZON
101092989,DATAMITE,999586359,PL7770002062,INSTYTUT CHEMII BIOORGANICZNEJ POLSKIEJ AKADEMII NAUK,,false,REC,NOSKOWSKIEGO 12-14,61-704,POZNAN,PL,PL415,"52.4148938,16.9196398",https://www.man.poznan.pl,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999586359/101092989,2025-11-03 17:03:38,1909681,8,participant,535940.0,535940.0,535940.0,false,,HORIZON
101092989,DATAMITE,999792581,EL094019245,ORGANISMOS TILEPIKOINONION TIS ELLADOS OTE AE,HELLENIC TELECOMMUNICATIONS ORGANIZATION SA,false,PRC,KIFISIAS 99,151 24,MAROUSSI,EL,EL301,"38.0447861,23.7806371",http://www.ote.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999792581/101092989,2025-11-03 17:03:38,2136222,9,participant,327733.0,327733.0,468190.0,false,,HORIZON
101092989,DATAMITE,940719872,,ZENTRUM FUR SOZIALE INNOVATION GMBH,Zentrum fuer Soziale Innovation GmbH,false,REC,LINKE WIENZEILE 246,1150,Wien,AT,AT130,"48.1841681,16.3310434",http://www.zsi.at,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/940719872/101092989,2025-11-03 17:03:38,1975317,19,participant,278500.0,278500.0,278500.0,false,,HORIZON
101092989,DATAMITE,898155302,ESB44527265,GIMENO DIGITAL TECHNOLOGIES SOCIEDAD LIMITADA,GIDITEK,false,PRC,AVDA DELMAR 53 BAJO PLANTA B,12003,CASTELLON,ES,ES522,"39.9860347,-0.0377354",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/898155302/101092989,2025-11-03 17:03:38,1968283,17,participant,212258.0,212258.0,0.0,false,,HORIZON
101092989,DATAMITE,998565337,ESG96278734,INSTITUTO TECNOLOGICO DE INFORMATICA,ITI,false,REC,CAMINO DE VERA S/N,46022,Valencia,ES,ES523,"39.4828997,-0.3473161",https://www.iti.es,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998565337/101092989,2025-11-03 17:03:38,1922011,1,coordinator,1047973.25,1002163.25,0.0,false,,HORIZON
101092989,DATAMITE,999864846,ESQ4618002B,UNIVERSITAT POLITECNICA DE VALENCIA,UPV,false,HES,CAMINO DE VERA SN EDIFICIO 3A,46022,VALENCIA,ES,ES523,"39.48106345342516,-0.341087800922881",http://www.upv.es,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999864846/101092989,2025-11-03 17:03:38,1905898,1,thirdParty,0.0,45810.0,0.0,false,,HORIZON
101092989,DATAMITE,894888633,PL7792410101,IDFS SPOLKA ZOO,,true,PRC,"UL. OBORNICKA, NR 330",60-689,POZNAN,PL,PL415,"52.4082663,16.9335199",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/894888633/101092989,2025-11-03 17:03:38,1979217,16,participant,196000.0,196000.0,280000.0,false,,HORIZON
101092989,DATAMITE,999856407,DE153901674,UNIVERSITAT KOBLENZ,UNI KO,false,HES,UNIVERSITATSSTRASSE 1,56070,KOBLENZ,DE,DEB11,"50.3636859,7.5592562",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999856407/101092989,2025-11-03 17:03:38,1918757,2,thirdParty,0.0,544541.0,0.0,false,,HORIZON
101092989,DATAMITE,999843409,IT00502591209,CINECA CONSORZIO INTERUNIVERSITARIO,CINECA,false,REC,VIA MAGNANELLI 6/3,40033,CASALECCHIO DI RENO BO,IT,ITH55,"44.48625365,11.2597288669283",http://www.cineca.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999843409/101092989,2025-11-03 17:03:38,1930233,23,participant,185690.0,185690.0,185690.0,false,,HORIZON
101092989,DATAMITE,999591112,DE121684389,FIR E.V. AN DER RWTH AACHEN,FIR,false,REC,CAMPUS BOULEVARD 55,52074,AACHEN,DE,DEA2D,"50.7837474,6.0435603",http://www.fir.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999591112/101092989,2025-11-03 17:03:38,2132416,3,participant,839565.0,839565.0,839565.0,false,,HORIZON
101092989,DATAMITE,999654356,EL090162593,EREVNITIKO PANEPISTIMIAKO INSTITOUTO SYSTIMATON EPIKOINONION KAI YPOLOGISTON,RESEARCH UNIVERSITY INSTITUTE OF COMMUNICATION AND COMPUTER SYSTEMS,false,REC,PATISION 42,106 82,ATHINA,EL,EL303,"39.591621450000005,21.2955477",http://www.iccs.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999654356/101092989,2025-11-03 17:03:38,1917133,7,participant,575000.0,575000.0,575000.0,false,,HORIZON
101092989,DATAMITE,996838155,BG130511877,PRAVO I INTERNET FOUNDATION,LAW ANDINTERNET FOUNDATION,true,REC,54 BALGARSKA MORAVA STR FL 7,1000,SOFIA,BG,BG411,"42.6978634,23.3221789",http://www.netlaw.bg,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/996838155/101092989,2025-11-03 17:03:38,1920932,13,participant,392500.0,392500.0,392500.0,false,,HORIZON
101092989,DATAMITE,999975717,IE0006286E,"UNIVERSITY COLLEGE CORK -  NATIONAL UNIVERSITY OF IRELAND, CORK",UCC,false,HES,WESTERN ROAD,T12 YN60,Cork,IE,IE051,"51.81614165,-8.393616325628448",http://www.ucc.ie,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999975717/101092989,2025-11-03 17:03:38,1907146,4,participant,905750.0,905750.0,905750.0,false,,HORIZON
101057083,Zero-SWARM,999876874,SE202100284101,LULEA TEKNISKA UNIVERSITET,LTU,false,HES,UNIVERSITETSOMRADET PORSON,971 87,LULEA,SE,SE332,"65.5831352,22.1460134",http://www.ltu.se,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999876874/101057083,2025-11-11 10:24:58,1906448,25,participant,389687.0,389687.0,0.0,false,,HORIZON
101057083,Zero-SWARM,999415057,FI07634030,ABB OY,,false,PRC,HIOMOTIE 13,00381,Helsinki,FI,FI1B1,"60.2204058,24.8718989094249",http://www.abb.fi/,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999415057/101057083,2025-11-11 10:24:58,2117545,3,participant,281575.0,281575.0,402250.0,false,,HORIZON
101057083,Zero-SWARM,999614489,ESG95210910,ASOCIACION DE EMPRESAS TECNOLOGICAS INNOVALIA,INNOVALIA,false,REC,CALLE RODRIGUEZ ARIAS 6 DPTO 605,48008,BILBAO,ES,ES213,"43.2629489,-2.9349458",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999614489/101057083,2025-11-11 10:24:58,1905925,22,participant,290312.0,197500.0,0.0,false,,HORIZON
101057083,Zero-SWARM,996613600,IT01628570507,NEXTWORKS SRL,NXW,true,PRC,VIA LIVORNESE 1027,56122,Pisa,IT,ITI17,"43.7558032,10.7029125",http://www.nextworks.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/996613600/101057083,2025-11-11 10:24:58,2218985,19,participant,228768.75,228768.75,0.0,false,,HORIZON
101057083,Zero-SWARM,998802502,EL099785242,ETHNIKO KENTRO EREVNAS KAI TECHNOLOGIKIS ANAPTYXIS,CENTRE FOR RESEARCH AND TECHNOLOGY HELLAS CERTH,false,REC,CHARILAOU THERMI ROAD 6 KM,570 01,THERMI THESSALONIKI,EL,EL522,"40.5472188,23.0219745",https://www.certh.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998802502/101057083,2025-11-11 10:24:58,1907101,1,coordinator,576500.0,576500.0,576500.0,false,,HORIZON
101057083,Zero-SWARM,891810241,ESB01869544,NEUTROON TECHNOLOGIES SL,,true,PRC,PLAZA PAU VILA 1,08039,Barcelona,ES,ES511,"41.6791767,2.3768487356919676",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/891810241/101057083,2025-11-11 10:24:58,1977450,27,participant,227587.5,227587.5,325125.0,false,,HORIZON
101057083,Zero-SWARM,999784918,SE556595682701,HUAWEI TECHNOLOGIES SWEDEN AB,HWSE,false,PRC,POBOX 54,164 94,Stockholm,SE,SE110,"59.3733034,17.8855357",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999784918/101057083,2025-11-11 10:24:58,2943882,2,participant,406437.5,406437.5,580625.0,false,,HORIZON
101057083,Zero-SWARM,990590094,DE141989858,SICK AG,,false,PRC,ERWIN SICK STRASSE 1,79183,Waldkirch,DE,DE133,"48.0893281,7.949003",https://www.sick.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/990590094/101057083,2025-11-11 10:24:58,2498939,6,participant,320906.25,320906.25,0.0,false,,HORIZON
101057083,Zero-SWARM,999983962,DE121689807,RHEINISCH-WESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN,RWTH AACHEN,false,HES,TEMPLERGRABEN 55,52062,Aachen,DE,DEA2D,"50.7777954,6.07779426513182",http://www.rwth-aachen.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999983962/101057083,2025-11-11 10:24:58,1905639,13,participant,301875.0,301875.0,301875.0,false,,HORIZON
101057083,Zero-SWARM,998801532,ESG36606291,ASOCIACION DE INVESTIGACION METALURGICA DEL NOROESTE,AIMEN,false,REC,CALLE RELVA TORNEIROS 27A,36410,Porrino,ES,ES114,"42.1618812,-8.6202682",http://www.aimen.es,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998801532/101057083,2025-11-11 10:24:58,1917016,18,participant,284687.5,284687.5,0.0,false,,HORIZON
101057083,Zero-SWARM,999984059,DE129515865,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,Fraunhofer,false,REC,HANSASTRASSE 27C,80686,MUNCHEN,DE,DE212,"48.1322664,11.5296222",https://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101057083,2025-11-11 10:24:58,1905912,12,participant,476125.0,476125.0,476125.0,false,,HORIZON
101057083,Zero-SWARM,952967868,DE811136276,SMS GROUP GMBH,,false,PRC,AM SMS CAMPUS 1,41069,MONCHENGLADBACH,DE,DEA15,"51.1946983,6.4353641",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/952967868/101057083,2025-11-11 10:24:58,3145083,14,participant,342650.0,342650.0,489500.0,false,,HORIZON
101057083,Zero-SWARM,890028448,DE332273610,OPTICOMS GMBH,OPTICOMS,true,PRC,CLEMENSSTRASSE 30,80803,Munich,DE,DE212,"48.1638123,11.5782447",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/890028448/101057083,2025-11-11 10:24:58,1977444,7,participant,199937.5,199937.5,285625.0,false,,HORIZON
101057083,Zero-SWARM,919489191,,INTERNATIONAL DATA SPACES EV,INTERNATIONAL DATA SPACES ASSOCIATION IDSA,false,REC,EMIL FIGGE STRASSE 80,44227,DORTMUND,DE,DEA52,"52.5205974,13.401979511988369",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/919489191/101057083,2025-11-11 10:24:58,3099713,20,participant,294062.0,294062.0,0.0,false,,HORIZON
101057083,Zero-SWARM,991256096,FI22283574,AALTO KORKEAKOULUSAATIO SR,AALTO,false,HES,OTAKAARI 1,02150,Espoo,FI,FI1B1,"60.18734485,24.826497936777006",http://www.aalto.fi/en/,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/991256096/101057083,2025-11-11 10:24:58,1906096,21,participant,440312.0,440312.0,440312.0,false,,HORIZON
101057083,Zero-SWARM,973028244,ESA01060763,TRIMEK SA,TRIMEK,true,PRC,CAMINO DE LA YESERA 2 POLIGONO INDUSTRIAL ISLARRA,01139,ZUYA ALAVA,ES,ES211,"42.98174665,-2.83254773263283",https://www.trimek.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/973028244/101057083,2025-11-11 10:24:58,1913208,22,thirdParty,0.0,92812.0,0.0,false,,HORIZON
101057083,Zero-SWARM,990450026,FI06651672,VISUAL COMPONENTS OY,,true,PRC,VANRIKINKUJA 2,02600,Espoo,FI,FI1B1,"60.21034965,24.82868947156",http://www.visualcomponents.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/990450026/101057083,2025-11-11 10:24:58,2060148,15,participant,208250.0,208250.0,297500.0,false,,HORIZON
101057083,Zero-SWARM,986163014,ATU63403178,NXTCONTROL GMBH,NXT,true,PRC,AM EUROPLATZ 2 STIEGE 6 3OG,1120,WIEN,AT,AT130,"47.2000338,13.199959",http://www.nxtcontrol.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/986163014/101057083,2025-11-11 10:24:58,1947413,4,participant,303625.0,303625.0,433750.0,false,,HORIZON
101057083,Zero-SWARM,951227688,PL7010366812,FUNDINGBOX ACCELERATOR SP ZOO,FBA,true,OTH,UL POSTEPU 15,02-676,WARSZAWA,PL,PL911,"52.2590324,20.9735191",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/951227688/101057083,2025-11-11 10:24:58,2712709,11,participant,239687.5,167187.5,0.0,false,,HORIZON
101057083,Zero-SWARM,911373783,ESB87857256,FUNDINGBOX COMMUNITIES SL,FBC,true,OTH,CALLE MENDEZ ALVARO 20,28045,MADRID,ES,ES300,"40.4167047,-3.7035825",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/911373783/101057083,2025-11-11 10:24:58,1946252,11,thirdParty,0.0,72500.0,0.0,false,,HORIZON
101057083,Zero-SWARM,890247862,IT15788921003,RESEARCH WINGS - SOCIETA A RESPONSABILITA LIMITATA,,true,PRC,VIA DIOGENIANO DI ERACLEA 89,00124,Roma,IT,ITI43,"41.7480026,12.3363945",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/890247862/101057083,2025-11-11 10:24:58,1977449,17,participant,266875.0,266875.0,381250.0,false,,HORIZON
101057083,Zero-SWARM,900115575,IT02680950165,REEPACK SRL,,false,PRC,VIA DELL'ARTIGIANATO 19,24068,SERIATE,IT,ITC46,"42.6384261,12.674297",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/900115575/101057083,2025-11-11 10:24:58,1962311,5,participant,264250.0,264250.0,377500.0,false,,HORIZON
101057083,Zero-SWARM,942650075,BE0521909785,ACCELLERAN,,true,PRC,KIEVITPLEIN 20 BUS 4.2,2018,ANTWERPEN,BE,BE211,"51.1436107,4.99117254658485",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/942650075/101057083,2025-11-11 10:24:58,3098458,8,participant,257250.0,257250.0,367500.0,false,,HORIZON
101057083,Zero-SWARM,999469377,IT02094780133,TTS TECHNOLOGY TRANSFER SYSTEMS SRL,TTS,true,PRC,LARGO CALEOTTO 1,23900,LECCO LC,IT,ITC43,"45.8530825,9.3994261",https://www.ttsnetwork.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999469377/101057083,2025-11-11 10:24:58,1917102,16,participant,251912.5,251912.5,359875.0,false,,HORIZON
101057083,Zero-SWARM,999851363,ESQ5350015C,UNIVERSIDAD MIGUEL HERNANDEZ DE ELCHE,UMH,false,HES,AVENIDA DE LA UNIVERSIDAD S-N,03202,ELCHE,ES,ES521,"38.2653181,-0.6988487",https://www.umh.es,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999851363/101057083,2025-11-11 10:24:58,1908565,26,participant,156850.0,156850.0,156850.0,false,,HORIZON
101057083,Zero-SWARM,949704982,ESA20686150,GRUPO S 21SEC GESTION SA,S21SEC GES,false,PRC,"PARQUE EMPRESARIAL ZUATZU, EDIFICIO URGULL, 2A PLANTA,",20018,SAN SEBASTIAN,ES,ES212,"42.82612875,-1.70667225650433",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/949704982/101057083,2025-11-11 10:24:58,2972015,23,participant,206937.5,206937.5,295625.0,false,,HORIZON
101057083,Zero-SWARM,999583061,ESG63262570,"FUNDACIO PRIVADA I2CAT, INTERNET I INNOVACIO DIGITAL A CATALUNYA",CERCA - i2CAT,false,REC,"CALLE GRAN CAPITA 2-4, EDIFICI NEXUS I",08034,Barcelona,ES,ES511,"41.3825596,2.1771353",http://www.i2cat.net/en,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999583061/101057083,2025-11-11 10:24:58,1909678,24,participant,290187.5,290187.5,0.0,false,,HORIZON
